
---------- Begin Simulation Statistics ----------
final_tick                                14409323800                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 158916                       # Simulator instruction rate (inst/s)
host_mem_usage                                 656632                       # Number of bytes of host memory used
host_op_rate                                   282892                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                    62.90                       # Real time elapsed on the host
host_tick_rate                              229079692                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                     9995921                       # Number of instructions simulated
sim_ops                                      17794161                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.014409                       # Number of seconds simulated
sim_ticks                                 14409323800                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  11359540                       # number of cc regfile reads
system.cpu.cc_regfile_writes                  9085707                       # number of cc regfile writes
system.cpu.committedInsts                     9995921                       # Number of Instructions Simulated
system.cpu.committedOps                      17794161                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               2.592663                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         2.592663                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                   4376529                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  2000718                       # number of floating regfile writes
system.cpu.idleCycles                           35003                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                 1154                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  2272113                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     0.689013                       # Inst execution rate
system.cpu.iew.exec_refs                      2335978                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    2207020                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                  149528                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts                129418                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 17                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts                24                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              2207523                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            17861566                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts                128958                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts              1164                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              17856509                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  31216                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               6523341                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                   1286                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               6570082                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents             11                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect          786                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect            368                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  18133754                       # num instructions consuming a value
system.cpu.iew.wb_count                      17848842                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.656495                       # average fanout of values written-back
system.cpu.iew.wb_producers                  11904720                       # num instructions producing a value
system.cpu.iew.wb_rate                       0.688718                       # insts written-back per cycle
system.cpu.iew.wb_sent                       17856089                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 22742357                       # number of integer regfile reads
system.cpu.int_regfile_writes                11376765                       # number of integer regfile writes
system.cpu.ipc                               0.385704                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.385704                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     86.92% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead                 4093      0.02%     86.94% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite             2206584     12.36%     99.30% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead          125064      0.70%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite            531      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               17857673                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                 2282325                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads             4283641                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      2001288                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes            2001628                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      336164                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.018825                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                   55095     16.39%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     16.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                  93659     27.86%     44.25% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     44.25% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                 124870     37.15%     81.40% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                 62474     18.58%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                     35      0.01%     99.99% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                    21      0.01%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 2      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                8      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               15910674                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           57648985                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     15847554                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          15927347                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   17861517                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  17857673                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                  49                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined           67399                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued                68                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved             37                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined        45795                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      25881048                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.689990                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.518772                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            20228360     78.16%     78.16% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             1005347      3.88%     82.04% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1572304      6.08%     88.12% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3              604251      2.33%     90.45% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1038866      4.01%     94.47% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5             1018166      3.93%     98.40% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              325967      1.26%     99.66% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7                9427      0.04%     99.70% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8               78360      0.30%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        25881048                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.689058                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads                38                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores               19                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads               129418                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             2207523                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                 6881520                       # number of misc regfile reads
system.cpu.numCycles                         25916051                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             313                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.workload.numSyscalls                    11                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests          861                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         17997                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       777497                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops           93                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests      1556479                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops             93                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                 2277780                       # Number of BP lookups
system.cpu.branchPred.condPredicted           2276551                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect              1049                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              2273961                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 2273162                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.964863                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                     300                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                  0                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups             285                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                 16                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              269                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted           90                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts           67589                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              12                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts              1018                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     25871897                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.687780                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.542837                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0        20315765     78.52%     78.52% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1          245466      0.95%     79.47% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         2256912      8.72%     88.20% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3         1476658      5.71%     93.90% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          724462      2.80%     96.70% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5          287309      1.11%     97.81% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6           43006      0.17%     97.98% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          166084      0.64%     98.62% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8          356235      1.38%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     25871897                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted              9995921                       # Number of instructions committed
system.cpu.commit.opsCommitted               17794161                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                     2327019                       # Number of memory references committed
system.cpu.commit.loads                        127545                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                           8                       # Number of memory barriers committed
system.cpu.commit.branches                    2264230                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                    2001126                       # Number of committed floating point instructions.
system.cpu.commit.integer                    15918412                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                   148                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          287      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu     13965345     78.48%     78.48% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult         1004      0.01%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv           21      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd          135      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     78.49% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd       499996      2.81%     81.30% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     81.30% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu       125100      0.70%     82.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     82.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt       125044      0.70%     82.71% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc       750204      4.22%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            6      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     86.92% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     86.92% # Class of committed instruction
